openalex_id,doi,publication_year,journal_short,title,n_authors,n_female,n_male,n_undetermined,n_determined,share_female_of_determined,any_female,first_author_gender,last_author_gender,all_undetermined
https://openalex.org/W4400812188,10.1093/restud/rdae076,2024,RES,Behavioural Responses to Wealth Taxation: Evidence from Colombia,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4408141482,10.1093/restud/rdaf012,2025,RES,"Institutions, Comparative Advantage, and the Environment",1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4401894335,10.1093/restud/rdae084,2024,RES,On the Economic Origins of Concerns Over Women’s Chastity,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4405638086,10.1093/restud/rdae116,2024,RES,State Building in a Diverse Society,4,1,2,1,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4410615031,10.1093/restud/rdaf031,2025,RES,Efficient Conservation of the Brazilian Amazon: Estimates from a Dynamic Model,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4402373278,10.1093/restud/rdae089,2024,RES,Regulating Carry Trades: Evidence from Foreign Currency Borrowing of Corporations in India,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4405849288,10.1093/restud/rdae114,2024,RES,Worker Mobility in Production Networks,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4414534689,10.1093/restud/rdaf071,2025,RES,"Religion, Education, and the State",3,0,2,1,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W2560902989,10.1093/restud/rdaf006,2025,RES,"Melons as Lemons: Asymmetric Information, Consumer Learning and Seller Reputation",1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3183258333,10.1093/restud/rdaf088,2025,RES,The Origins and Control of Forest Fires in the Tropics,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4383500007,10.1093/restud/rdad068,2023,RES,When Less Is More: Experimental Evidence on Information Delivery During India’s Demonetisation,4,1,2,1,3,0.3333,TRUE,undetermined,male,FALSE
https://openalex.org/W2913462970,10.1093/restud/rdad053,2023,RES,Demand and Welfare Analysis in Discrete Choice Models with Social Interactions,3,1,0,2,1,1.0000,TRUE,undetermined,undetermined,FALSE
https://openalex.org/W4323045000,10.1093/restud/rdad026,2023,RES,"Credit Access, Selection, and Incentives in a Market for Asset-Collateralized Loans: Evidence From Kenya",4,0,3,1,3,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4402431240,10.1093/restud/rdae091,2024,RES,"The Causes of Ukrainian Famine Mortality, 1932–33",3,2,0,1,2,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4400001554,10.1093/restud/rdae069,2024,RES,Convicting Corrupt Officials: Evidence from Randomly Assigned Cases,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4412826576,10.1093/restud/rdaf066,2025,RES,Women in the Courtroom: Technology and Justice,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4413802704,10.1093/restud/rdaf075,2025,RES,Brokering Votes With Information Spread Via Social Networks,4,1,3,0,4,0.2500,TRUE,male,female,FALSE
https://openalex.org/W4414560252,10.1093/restud/rdaf085,2025,RES,Sanctions and the Exchange Rate,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4399071992,10.1093/restud/rdae036,2024,RES,Monopoly of Taxation Without a Monopoly of Violence: The Weak State’s Trade-Offs From Taxation,5,0,4,1,4,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4392344553,10.1093/restud/rdae023,2024,RES,Surviving Competition: Neighbourhood Shops versus Convenience Chains,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4406431821,10.1093/restud/rdaf003,2025,RES,Valuing the Time of the Self-Employed,5,1,4,0,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W4409591289,10.1093/restud/rdaf026,2025,RES,Creating Cohesive Communities: A Youth Camp Experiment in India,4,0,2,2,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W3142171138,10.1093/restud/rdaf042,2025,RES,"Good Dispersion, Bad Dispersion",2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4392389003,10.1093/restud/rdae024,2024,RES,Private Sector Provision as an “Escape Valve”: The Mexico Diabetes Experiment,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4405757723,10.1093/restud/rdae112,2024,RES,Consumer Surplus of Alternative Payment Methods,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4409987438,10.1093/restud/rdaf005,2025,RES,Voting on a Trade Agreement: Firm Networks and Attitudes Towards Openness,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4410312096,10.1093/restud/rdaf033,2025,RES,Pareto Improvements in the Contest for College Admissions,5,2,3,0,5,0.4000,TRUE,female,female,FALSE
https://openalex.org/W3140082355,10.1093/restud/rdac062,2022,RES,Managerial Quality and Productivity Dynamics,3,0,1,2,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4405354213,10.1093/restud/rdae074,2024,RES,Optimal Pricing of a New Utility Service: The Case of Piped Water in Vietnam,2,1,0,1,1,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4414474387,10.1093/restud/rdaf079,2025,RES,"Contract Terms, Employment Shocks, and Default in Credit Cards",5,1,3,1,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4414923747,10.1093/restud/rdaf089,2025,RES,What Do Policies Value?,3,0,2,1,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W7117134021,10.1093/restud/rdaf109,2025,RES,"Devaluations, Deposit Dollarization, and Household Heterogeneity",2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4288451371,10.1162/rest_a_01229,2022,RESTAT,The Impacts of the U.S. Trade War on Chinese Exporters,4,0,0,4,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W1496925680,10.1162/rest_a_01178,2022,RESTAT,Exports and Wage Premiums: Evidence from Mexican Employer-Employee Data,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W3163058274,10.1162/rest_a_01061,2021,RESTAT,"Cash Transfers, Food Prices, and Nutrition Impacts on Ineligible Children",4,1,2,1,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W3181373501,10.1162/rest_a_01064,2021,RESTAT,Rent-Seeking and Criminal Politicians: Evidence from Mining Booms,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3159836638,10.1162/rest_a_01043,2021,RESTAT,The Impact of Emergency Cash Assistance in a Pandemic: Experimental Evidence from Colombia,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4288451168,10.1162/rest_a_01221,2022,RESTAT,"Import Competition, Quality Upgrading, and Exporting: Evidence from the Peruvian Apparel Industry",1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W3160200580,10.1162/rest_a_01093,2021,RESTAT,Cognitive Biases: Mistakes or Missing Stakes?,7,0,7,0,7,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3113070556,10.1162/rest_a_01175,2022,RESTAT,International Trade Liberalization and Domestic Institutional Reform: Effects of WTO Accession on Chinese Internal Migration Policy,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4280509443,10.1162/rest_a_01194,2022,RESTAT,"Exporting, Abatement, and Firm-Level Emissions: Evidence from China’s Accession to the WTO",3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4319340050,10.1162/rest_a_01293,2023,RESTAT,"The Intellectual Spoils of War? Defense R&amp;D, Productivity, and International Spillovers",3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4288450911,10.1162/rest_a_01227,2022,RESTAT,Publication and Attenuation Biases in Measuring Skill Substitution,4,3,1,0,4,0.7500,TRUE,male,female,FALSE
https://openalex.org/W4220936541,10.1162/rest_a_01180,2022,RESTAT,Strategic or Confused Firms? Evidence from “Missing” Transactions in Uganda,4,2,2,0,4,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3139433697,10.1162/rest_a_01085,2021,RESTAT,Measuring Commuting and Economic Activity inside Cities with Cell Phone Records,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3126963083,10.1162/rest_a_01015,2021,RESTAT,"“It's Not You, It's Me”: Prices, Quality, and Switching in U.S.-China Trade Relationships",1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3139764262,10.1162/rest_a_01074,2021,RESTAT,Advancing the Agency of Adolescent Girls,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W3195863447,10.1162/rest_a_01084,2021,RESTAT,Valuing Domestic Transport Infrastructure: A View from the Route Choice of Exporters,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3208680172,10.1162/rest_a_01131,2021,RESTAT,Medical Worker Migration and Origin-Country Human Capital: Evidence from U.S. Visa Policy,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4309650775,10.1162/rest_a_01279,2022,RESTAT,"Subway, Collaborative Matching, and Innovation",3,1,0,2,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W3160495387,10.1162/rest_a_01060,2021,RESTAT,Bureaucratic Representation and State Responsiveness during Times of Crisis: The 1918 Pandemic in India,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4254147573,10.1162/rest_a_01058,2021,RESTAT,"The Economic Consequences of Political Hierarchy: Evidence from Regime Changes in China, 1000–2000 C.E.",2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3162053653,10.1162/rest_a_01050,2021,RESTAT,Epidemic Shocks and Civil Violence: Evidence from Malaria Outbreaks in Africa,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4392906867,10.1162/rest_a_01430,2024,RESTAT,The Health Care Cost of Air Pollution: Evidence from the World’s Largest Payment Network,4,0,0,4,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4288451347,10.1162/rest_a_01228,2022,RESTAT,"Alcohol, Violence, and Injury-Induced Mortality: Evidence from a Modern-Day Prohibition",7,3,4,0,7,0.4286,TRUE,male,male,FALSE
https://openalex.org/W4319339779,10.1162/rest_a_01294,2023,RESTAT,Competition and Quality: Evidence from High-Speed Railways and Airlines,3,0,1,2,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W3195953321,10.1162/rest_a_01080,2021,RESTAT,On the Estimation of Cross-Firm Productivity Spillovers with an Application to FDI,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3196261467,10.1162/rest_a_01096,2021,RESTAT,Crisis and the Trajectory of Science: Evidence from the 2014 Ebola Outbreak,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4406973369,10.1162/rest_a_01549,2025,RESTAT,"Entry Deregulation, Market Turnover, and Efficiency: China's Business Registration Reform",4,0,0,4,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4319338227,10.1162/rest_a_01295,2023,RESTAT,Subsidy Phase-Out and Consumer Demand Dynamics: Evidence from the Battery Electric Vehicle Market in China,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4283362689,10.1162/rest_a_01206,2022,RESTAT,Incentivizing Demand for Supply-Constrained Care: Institutional Birth in India,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4390904490,10.1162/rest_a_01404,2024,RESTAT,Harvesting the Rain: The Adoption of Environmental Technologies in the Sahel,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4402823960,10.1162/rest_a_01493,2024,RESTAT,Government Fragmentation and Economic Growth,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4406973270,10.1162/rest_a_01548,2025,RESTAT,The Effects of Adopting a Value Added Tax on Firms,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3082508876,10.1162/rest_a_01016,2021,RESTAT,The Promise and Pitfalls of Conflict Prediction: Evidence from Colombia and Indonesia,6,0,5,1,5,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4200617493,10.1162/rest_a_01140,2021,RESTAT,Trade-offs? The Impact of WTO Accession on Intimate Partner Violence in Cambodia,2,1,0,1,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4378978845,10.1162/rest_a_01333,2023,RESTAT,Is Mobile Money Changing Rural Africa? Evidence from a Field Experiment,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W2999729048,10.1162/rest_a_01147,2021,RESTAT,Violence and Financial Decisions: Evidence from Mobile Money in Afghanistan,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3147202947,10.1162/rest_a_01263,2022,RESTAT,"Market Access, Trade Costs, and Technology Adoption: Evidence from Northern Tanzania",5,1,3,1,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W3132904209,10.1162/rest_a_01399,2023,RESTAT,’Til Dowry Do Us Part: Bargaining and Violence in Indian Families,2,1,0,1,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4366817615,10.1162/rest_a_01324,2023,RESTAT,"Natural Resource Rents, Local Taxes, and Government Performance: Evidence from Colombia",1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3158009196,10.1162/rest_a_01041,2021,RESTAT,Cash Transfers and Migration: Theory and Evidence from a Randomized Controlled Trial,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4280500671,10.1162/rest_a_01201,2022,RESTAT,Children’s Sleep and Human Capital Production,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3176039366,10.1162/rest_a_01117,2021,RESTAT,Serving the Underserved: Microcredit as a Pathway to Commercial Banks,5,2,3,0,5,0.4000,TRUE,male,male,FALSE
https://openalex.org/W4245996205,10.1162/rest_a_01091,2021,RESTAT,"The Economic Consequences of Political Hierarchy: Evidence from Regime Changes in China, 1000-2000 C.E.",2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3177618888,10.1162/rest_a_01077,2021,RESTAT,Democracy and Firm Productivity: Evidence from Indonesia,4,1,1,2,2,0.5000,TRUE,undetermined,female,FALSE
https://openalex.org/W2914641032,10.1162/rest_a_01217,2022,RESTAT,NGOs and the Effectiveness of Interventions,3,0,1,2,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W3186434107,10.1162/rest_a_01090,2021,RESTAT,"Discrimination, Narratives, and Family History: An Experiment with Jordanian Host and Syrian Refugee Children",5,1,4,0,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W4280587356,10.1162/rest_a_01197,2022,RESTAT,Random Assignment with Nonrandom Peers: A Structural Approach to Counterfactual Treatment Assessment,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4309651045,10.1162/rest_a_01273,2022,RESTAT,The Impact of Return Migration on Economic Development,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4387967947,10.1162/rest_a_01378,2023,RESTAT,Trade Liberalization and Chinese Students in U.S. Higher Education,5,1,1,3,2,0.5000,TRUE,undetermined,undetermined,FALSE
https://openalex.org/W3047241722,10.1162/rest_a_01301,2023,RESTAT,Improving Estimates of Transitions from Satellite Data: A Hidden Markov Model Approach,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3124378401,10.1162/rest_a_01059,2021,RESTAT,The Rise and Persistence of Illegal Crops: Evidence from a Naive Policy Announcement,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W3125622154,10.1162/rest_a_01332,2023,RESTAT,"One-Child Policy, Marriage Distortion, and Welfare Loss",3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4220695838,10.1162/rest_a_01182,2022,RESTAT,Raising Health Awareness in Rural Communities: A Randomized Experiment in Bangladesh and India,5,0,3,2,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4402824011,10.1162/rest_a_01501,2024,RESTAT,"Language Barriers, Technology Adoption and Productivity: Evidence from Agriculture in India",3,1,1,1,2,0.5000,TRUE,undetermined,female,FALSE
https://openalex.org/W3080245631,10.1162/rest_a_01039,2021,RESTAT,Fiscal Incentives for Conflict: Evidence from India's Red Corridor,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3126545036,10.1162/rest_a_01296,2023,RESTAT,Identity Verification Standards in Welfare Programs: Experimental Evidence from India,3,0,2,1,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4297983782,10.1162/rest_a_01238,2022,RESTAT,"Impacts of Environmental Degradation: Forest Loss, Malaria, and Child Outcomes in Nigeria",2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4361195810,10.1162/rest_a_01311,2023,RESTAT,Selecting Top Bureaucrats: Admission Exams and Performance in Brazil,3,1,1,1,2,0.5000,TRUE,male,undetermined,FALSE
https://openalex.org/W4220837215,10.1162/rest_a_01186,2022,RESTAT,"Police Violence, Student Protests, and Educational Performance",2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3188496642,10.1162/rest_a_01078,2021,RESTAT,Regime Stability and the Persistence of Traditional Practices,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4392907003,10.1162/rest_a_01431,2024,RESTAT,Optimal Ownership and Firm Performance: An Analysis of China’s FDI Liberalization,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4402839664,10.1162/rest_a_01500,2024,RESTAT,Can a Trusted Messenger Change Behavior When Information Is Plentiful? Evidence from the First Months of the COVID-19 Pandemic in West Bengal,8,3,3,2,6,0.5000,TRUE,undetermined,male,FALSE
https://openalex.org/W4387969538,10.1162/rest_a_01375,2023,RESTAT,Stimulant or Depressant? Resource-Related Income Shocks and Conflict,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W3156607459,10.1162/rest_a_01193,2022,RESTAT,Dynamic Incentives in Retirement Earnings-Replacement Benefits,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4392730727,10.1162/rest_a_01425,2024,RESTAT,The Unintended Consequences of Infrastructure Development,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4392730728,10.1162/rest_a_01419,2024,RESTAT,"Labor Migration, Capital Accumulation, and the Structure of Rural Labor Markets",3,3,0,0,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4409727018,10.1162/rest_a_01588,2025,RESTAT,Uncertainty Quantification in Synthetic Controls with Staggered Treatment Adoption,4,1,2,1,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4309651019,10.1162/rest_a_01257,2022,RESTAT,Competition and Productivity: Evidence from Peruvian Municipalities,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4401872750,10.1162/rest_a_01480,2024,RESTAT,The Unintended Consequences of Home-Buying Restriction in China,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4401872810,10.1162/rest_a_01479,2024,RESTAT,Do Sanitary Pads Improve Girls' Educational Outcomes?,3,0,1,2,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4408388108,10.1162/rest_a_01581,2025,RESTAT,International Spillover Effects of Air Pollution: Evidence from Mortality and Health Data,3,0,1,2,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4409727779,10.1162/rest_a_01584,2025,RESTAT,Tax Policy Transmission and Household Expenditures,3,0,1,2,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4406973289,10.1162/rest_a_01552,2025,RESTAT,Design of Partial Population Experiments with an Application to Spillovers in Tax Compliance,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4415598670,10.1162/rest.a.1635,2025,RESTAT,Signaling Specific Skills and the Labor Market of College Graduates,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4415675018,10.1162/rest.a.1617,2025,RESTAT,The Lifesaving Impact of Electronic Medical Records for HIV Patients,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4406973363,10.1162/rest_a_01555,2025,RESTAT,"Self-, Peer-, and Teacher Perceptions Under School Tracking",4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4415675028,10.1162/rest.a.1624,2025,RESTAT,The Domestic Political Economy of China’s Foreign Aid,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4309650931,10.1162/rest_a_01278,2022,RESTAT,The Value of Managers’ Export Experience: Lessons from the Angolan Civil War,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4319338161,10.1162/rest_a_01285,2023,RESTAT,"Low-Quality Seeds, Labor Supply, and Economic Returns: Experimental Evidence from Tanzania",4,0,3,1,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3194051044,10.1162/rest_a_01086,2021,RESTAT,Saving for Multiple Financial Needs: Evidence from Lockboxes and Mobile Money in Malawi,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4297963703,10.1162/rest_a_01247,2022,RESTAT,Ask a Local: Improving the Public Pricing of Land Titles in Urban Tanzania,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W3126204654,10.1162/rest_a_01359,2023,RESTAT,When Transparency Fails: Financial Incentives for Local Banking Agents in Indonesia,3,1,1,1,2,0.5000,TRUE,female,undetermined,FALSE
https://openalex.org/W4297963749,10.1162/rest_a_01237,2022,RESTAT,The Value of Private Schools: Evidence from Pakistan,3,0,2,1,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4366817471,10.1162/rest_a_01331,2023,RESTAT,Heuristics in Self-Evaluation: Evidence from the Centralized College Admission System in China,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4392730737,10.1162/rest_a_01412,2024,RESTAT,Dynamic Impacts of Lockdown on Domestic Violence: Evidence from Multiple Policy Shifts in Chile,5,3,2,0,5,0.6000,TRUE,female,male,FALSE
https://openalex.org/W4399301357,10.1162/rest_a_01471,2024,RESTAT,How Competition Shapes Peer Effects: Evidence from a University in China,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4408349261,10.1162/rest_a_01569,2025,RESTAT,In-Group Bias in the Indian Judiciary: Evidence from 5 Million Criminal Cases,9,1,7,1,8,0.1250,TRUE,male,male,FALSE
https://openalex.org/W3184369363,10.1162/rest_a_01487,2024,RESTAT,Language Barriers in Multinationals and Knowledge Transfers,5,1,4,0,5,0.2000,TRUE,female,male,FALSE
https://openalex.org/W3210822660,10.1162/rest_a_01189,2022,RESTAT,The Effects of Transit Systems on International Trade,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4378978936,10.1162/rest_a_01337,2023,RESTAT,Five-Year Impacts of Group-Based Financial Education and Savings Promotion for Ugandan Youth,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4392730731,10.1162/rest_a_01411,2024,RESTAT,Consumption Response to Minimum Wages: Evidence from Chinese Households,3,0,2,1,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3151633646,10.1162/rest_a_01516,2024,RESTAT,No Line Left Behind: Assortative Matching Inside the Firm,4,0,2,2,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W3193359502,10.1162/rest_a_01253,2022,RESTAT,Licensing Life-Saving Drugs for Developing Countries: Evidence from the Medicines Patent Pool,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4388189187,10.1162/rest_a_01379,2023,RESTAT,Financing Municipal Water and Sanitation Services in Nairobi’s Informal Settlements,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4200548792,10.1162/rest_a_01142,2021,RESTAT,Jam-Barrel Politics,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4392927918,10.1162/rest_a_01438,2024,RESTAT,"School Choice, Student Sorting, and Academic Performance",1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4404056063,10.1162/rest_a_01531,2024,RESTAT,Political Consequences of Consumer Debt Relief,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4417516214,10.1162/rest.a.1682,2025,RESTAT,The US-China Trade War and the Relocation of Global Value Chains to Mexico,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4288451918,10.1162/rest_a_01219,2022,RESTAT,Skeptical Employers: Experimental Evidence on Biased Beliefs Constraining Firm Growth,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4396668477,10.1162/rest_a_01458,2024,RESTAT,Aid Fragmentation and Corruption,3,0,1,2,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4404691712,10.1162/rest_a_01542,2024,RESTAT,Constitutional Implementation of Affirmative Action Policies in India,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4387542529,10.1162/rest_a_01368,2023,RESTAT,Road End Points and City Sizes,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3201910300,10.1162/rest_a_01185,2021,RESTAT,Electoral Violence and Supply Chain Disruptions in Kenya's Floriculture Industry,3,0,2,1,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4302579325,10.1162/rest_a_01529,2024,RESTAT,A Firm of One's Own: Experimental Evidence on Credit Constraints and Occupational Choice,5,2,3,0,5,0.4000,TRUE,male,male,FALSE
https://openalex.org/W4221020958,10.1162/rest_a_01161,2022,RESTAT,Transnational Terrorist Recruitment: Evidence from Daesh Personnel Records,5,1,2,2,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4408388116,10.1162/rest_a_01567,2025,RESTAT,State Employment as a Strategy of Autocratic Control in China,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4378978686,10.1162/rest_a_01346,2023,RESTAT,"Exporting, Wage Profiles, and Human Capital: Evidence from Brazil",3,0,1,2,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4389472863,10.1162/rest_a_01392,2023,RESTAT,Productivity Gains from Trade: Bunching Estimates from Trading Rights in China,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4404056070,10.1162/rest_a_01517,2024,RESTAT,Carry Trades and FX Risk Buffers: Foreign Currency Debt of Emerging Market Firms,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4392927849,10.1162/rest_a_01433,2024,RESTAT,"Biometric Monitoring, Service Delivery, and Misreporting: Evidence from Healthcare in India",3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4399765155,10.1162/rest_a_01470,2024,RESTAT,Coarse Wage-Setting and Behavioral Firms,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4401872786,10.1162/rest_a_01489,2024,RESTAT,Measuring Economic Growth with a Fully Identified Three-Signal Model,3,1,1,1,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4404691647,10.1162/rest_a_01537,2024,RESTAT,Improving Workers' Performance in Small Firms: A Randomized Experiment on Goal Setting in Ghana,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4414144626,10.1162/rest.a.279,2025,RESTAT,Local Corporate Taxes and the Geography of Foreign Multinationals,4,0,0,4,0,,FALSE,undetermined,undetermined,TRUE
